Date,Time_of_Purchase,Branch,City,Region,Product_Line,Customer_Type,Sales_Channel,Quantity,Unit_Price,Discount,Revenue,Profit,Payment_Method,Customer_Rating
2023-10-15,16:12:24,B,Chicago,Midwest,Clothing,Member,In-store,4,545.45,0.13,1898.1660000000002,173.7,UPI,8.3
2024-11-18,10:49:10,A,New York,East,Health & Beauty,Normal,In-store,1,253.54,0.11,225.6506,18.06,Credit Card,4.8
2023-01-04,16:44:30,B,Chicago,Midwest,Sports,Member,Online,9,292.46,0.13,2289.9618,386.32,UPI,7.2
2024-02-26,17:25:17,A,New York,East,Electronics,Normal,In-store,4,454.6,0.0,1818.4,490.96,Cash,7.7
2024-09-23,20:55:18,C,San Francisco,West,Home & Kitchen,Normal,In-store,7,248.25,0.06,1633.485,214.74,Cash,9.2
2025-07-15,17:52:31,B,Chicago,Midwest,Clothing,Normal,Online,4,50.96,0.01,201.8016,34.05,Debit Card,7.8
2023-01-05,16:45:20,C,San Francisco,West,Electronics,Member,In-store,6,573.78,0.16,2891.8511999999996,519.49,Cash,9.3
2023-10-06,12:31:32,C,San Francisco,West,Sports,Normal,Online,2,91.69,0.16,154.0392,32.65,Cash,9.6
2024-07-23,19:01:36,C,San Francisco,West,Electronics,Normal,Online,4,477.25,0.18,1565.38,170.03,Debit Card,8.3
2025-11-18,10:11:03,A,New York,East,Electronics,Member,In-store,3,503.47,0.08,1389.5772000000002,201.65,Debit Card,6.9
2024-08-05,10:23:21,A,New York,East,Home & Kitchen,Member,In-store,2,326.1,0.08,600.0240000000001,85.84,Cash,7.0
2023-08-30,21:18:50,A,New York,East,Electronics,Member,In-store,5,368.6,0.16,1548.12,425.39,Cash,9.1
2023-07-31,14:35:17,A,New York,East,Health & Beauty,Member,Online,5,53.59,0.02,262.59100000000007,32.47,Debit Card,8.2
2023-06-10,21:14:53,A,New York,East,Health & Beauty,Normal,Online,3,425.73,0.1,1149.471,198.66,Cash,5.1
2023-09-08,13:06:04,B,Chicago,Midwest,Health & Beauty,Normal,In-store,2,483.65,0.08,889.916,177.77,UPI,4.1
2023-08-01,13:58:26,C,San Francisco,West,Clothing,Member,Online,9,242.65,0.04,2096.4959999999996,333.31,Debit Card,5.8
2024-07-29,21:23:27,A,New York,East,Health & Beauty,Normal,In-store,4,353.99,0.08,1302.6832000000002,130.13,Debit Card,5.5
2023-12-15,13:27:39,C,San Francisco,West,Sports,Member,Online,4,582.37,0.22,1816.9944,417.27,Cash,5.4
2025-08-26,10:09:03,A,New York,East,Home & Kitchen,Member,In-store,9,431.43,0.2,3106.2960000000003,469.0,Debit Card,9.1
2025-02-17,11:24:49,A,New York,East,Electronics,Member,Online,9,293.34,0.04,2534.4575999999997,207.22,Credit Card,5.8
2023-05-05,13:15:01,A,New York,East,Health & Beauty,Normal,In-store,1,213.98,0.15,181.88299999999998,27.94,Credit Card,5.6
2025-01-20,12:34:25,A,New York,East,Home & Kitchen,Normal,Online,6,296.19,0.21,1403.9406,270.87,UPI,4.0
2025-11-22,20:52:39,A,New York,East,Electronics,Normal,Online,6,140.0,0.18,688.8000000000001,95.35,Debit Card,7.8
2024-10-27,14:36:12,A,New York,East,Clothing,Member,In-store,4,201.51,0.08,741.5568,161.93,Debit Card,4.4
2024-12-28,09:15:12,C,San Francisco,West,Electronics,Normal,In-store,4,142.46,0.02,558.4432,64.63,Debit Card,8.0
2023-01-15,20:09:51,A,New York,East,Clothing,Normal,In-store,7,224.45,0.11,1398.3235,260.73,Debit Card,6.0
2024-08-29,10:36:47,B,Chicago,Midwest,Clothing,Member,Online,8,327.85,0.12,2308.0640000000003,516.85,Cash,5.4
2025-01-19,10:16:04,B,Chicago,Midwest,Sports,Normal,In-store,6,398.67,0.18,1961.4564,457.8,Credit Card,9.6
2025-03-20,18:30:10,C,San Francisco,West,Health & Beauty,Normal,Online,1,522.18,0.22,407.30039999999997,106.14,UPI,8.4
2023-02-06,10:33:05,A,New York,East,Health & Beauty,Member,Online,4,271.86,0.24,826.4544000000001,149.25,Cash,8.7
2023-10-14,20:14:00,B,Chicago,Midwest,Home & Kitchen,Member,In-store,8,114.36,0.15,777.648,101.88,Credit Card,9.0
